fighter_id,canonical_name,display_name,alias_name,identity_source
ufcp-61e0d5fc-a778-5080-bd19-1f082e6f4445,justin pennington,Justin Pennington,Justin Pennington,UFC-DataLab/UFCStats-derived name
ufcp-3652859a-f630-531e-a65a-5a7a658052b0,justin robbins,Justin Robbins,Justin Robbins,UFC-DataLab/UFCStats-derived name
ufcp-75631293-18c1-596c-a21d-d4b71c800471,justin salas,Justin Salas,Justin Salas,UFC-DataLab/UFCStats-derived name
ufcp-75631293-18c1-596c-a21d-d4b71c800471,justin salas,Justin Salas,JUSTIN SALAS,UFC-DataLab/UFCStats-derived name
ufcp-137ef151-31dc-5a93-a6e5-b06a14a1eb3b,justin scoggins,Justin Scoggins,Justin Scoggins,UFC-DataLab/UFCStats-derived name
ufcp-137ef151-31dc-5a93-a6e5-b06a14a1eb3b,justin scoggins,Justin Scoggins,JUSTIN SCOGGINS,UFC-DataLab/UFCStats-derived name
ufcp-5547a4e3-f120-58ee-9972-f89f7173d188,justin smitley,Justin Smitley,Justin Smitley,UFC-DataLab/UFCStats-derived name
ufcp-b273d830-f85f-520d-b02f-b09b8121c355,justin sumter,Justin Sumter,Justin Sumter,UFC-DataLab/UFCStats-derived name
ufcp-39a4b7eb-4bdd-58ec-84b1-ba98485e554c,justin tafa,Justin Tafa,Justin Tafa,UFC-DataLab/UFCStats-derived name
ufcp-39a4b7eb-4bdd-58ec-84b1-ba98485e554c,justin tafa,Justin Tafa,JUSTIN TAFA,UFC-DataLab/UFCStats-derived name
ufcp-41705439-9112-59ca-83fe-f12c8372c56d,justin wilcox,Justin Wilcox,Justin Wilcox,UFC-DataLab/UFCStats-derived name
ufcp-84cea7e1-4176-5990-bcea-644cb8a03c84,justin willis,Justin Willis,Justin Willis,UFC-DataLab/UFCStats-derived name
ufcp-84cea7e1-4176-5990-bcea-644cb8a03c84,justin willis,Justin Willis,JUSTIN WILLIS,UFC-DataLab/UFCStats-derived name
ufcp-e7b0072d-11e6-5426-9677-9a5d8afac57d,justin wren,Justin Wren,Justin Wren,UFC-DataLab/UFCStats-derived name
ufcp-e7b0072d-11e6-5426-9677-9a5d8afac57d,justin wren,Justin Wren,JUSTIN WREN,UFC-DataLab/UFCStats-derived name
ufcp-3e25b3fa-28ee-586d-add5-d50fa2b7e675,justine kish,Justine Kish,Justine Kish,UFC-DataLab/UFCStats-derived name
ufcp-3e25b3fa-28ee-586d-add5-d50fa2b7e675,justine kish,Justine Kish,JUSTINE KISH,UFC-DataLab/UFCStats-derived name
ufcp-94e9db45-ccac-5b03-868e-f965a90869ed,jutaro nakao,Jutaro Nakao,JUTARO NAKAO,UFC-DataLab/UFCStats-derived name
ufcp-94e9db45-ccac-5b03-868e-f965a90869ed,jutaro nakao,Jutaro Nakao,Jutaro Nakao,UFC-DataLab/UFCStats-derived name
ufcp-c36ef0d6-c11d-560a-92f3-b976a51a5df2,jw wright,JW Wright,JW Wright,UFC-DataLab/UFCStats-derived name
ufcp-70a4e07e-e6a4-533b-aab9-53a04d9e37b0,kaan ofli,Kaan Ofli,KAAN OFLI,UFC-DataLab/UFCStats-derived name
ufcp-9b05070c-232e-5125-a389-09904cccfe22,kai asakura,Kai Asakura,KAI ASAKURA,UFC-DataLab/UFCStats-derived name
ufcp-6098437d-ced6-58fb-8a86-aeca92369007,kai kamaka,Kai Kamaka,Kai Kamaka,UFC-DataLab/UFCStats-derived name
ufcp-8e3912a9-1cd6-57bf-80a7-92620bb045a5,kai kamaka iii,Kai Kamaka Iii,KAI KAMAKA III,UFC-DataLab/UFCStats-derived name
ufcp-f0417a49-3e40-5baf-b683-09ca9b949179,kai kara france,Kai Kara-France,Kai Kara-France,UFC-DataLab/UFCStats-derived name
ufcp-f0417a49-3e40-5baf-b683-09ca9b949179,kai kara france,Kai Kara-France,KAI KARA-FRANCE,UFC-DataLab/UFCStats-derived name
ufcp-f63f5463-c23c-568b-9571-a26924981cd4,kailan hill,Kailan Hill,Kailan Hill,UFC-DataLab/UFCStats-derived name
ufcp-06d9dd98-7998-5fcd-ae1d-a45de30eb0c0,kailin curran,Kailin Curran,KAILIN CURRAN,UFC-DataLab/UFCStats-derived name
ufcp-06d9dd98-7998-5fcd-ae1d-a45de30eb0c0,kailin curran,Kailin Curran,Kailin Curran,UFC-DataLab/UFCStats-derived name
ufcp-d65dfe8a-cba3-54c9-8879-77714337fbd4,kain royer,Kain Royer,Kain Royer,UFC-DataLab/UFCStats-derived name
ufcp-78489e85-3407-5570-a14b-082f68db6655,kaitlin young,Kaitlin Young,Kaitlin Young,UFC-DataLab/UFCStats-derived name
ufcp-248e8ddf-2d32-5a7c-a5c4-2c97dcadde0a,kajan johnson,Kajan Johnson,Kajan Johnson,UFC-DataLab/UFCStats-derived name
ufcp-248e8ddf-2d32-5a7c-a5c4-2c97dcadde0a,kajan johnson,Kajan Johnson,KAJAN JOHNSON,UFC-DataLab/UFCStats-derived name
ufcp-0c12dd49-20ec-5de2-9ba9-5fffc9ab3009,kaleo kwan,Kaleo Kwan,Kaleo Kwan,UFC-DataLab/UFCStats-derived name
ufcp-b774f66d-2b2e-5e6c-a93b-47aec18c0fac,kali robbins,Kali Robbins,Kali Robbins,UFC-DataLab/UFCStats-derived name
ufcp-173a942b-d999-5181-911a-96144222fd38,kalib starnes,Kalib Starnes,Kalib Starnes,UFC-DataLab/UFCStats-derived name
ufcp-173a942b-d999-5181-911a-96144222fd38,kalib starnes,Kalib Starnes,KALIB STARNES,UFC-DataLab/UFCStats-derived name
ufcp-ccd045f5-b57f-556f-b2d6-f31ea4a747aa,kalindra faria,Kalindra Faria,Kalindra Faria,UFC-DataLab/UFCStats-derived name
ufcp-ccd045f5-b57f-556f-b2d6-f31ea4a747aa,kalindra faria,Kalindra Faria,KALINDRA FARIA,UFC-DataLab/UFCStats-derived name
ufcp-73476aee-602e-5c37-b328-8603930b4e53,kaline medeiros,Kaline Medeiros,Kaline Medeiros,UFC-DataLab/UFCStats-derived name
ufcp-b82e358d-8a90-5bce-8ea6-32fb24efd6ed,kamal shalorus,Kamal Shalorus,Kamal Shalorus,UFC-DataLab/UFCStats-derived name
ufcp-b82e358d-8a90-5bce-8ea6-32fb24efd6ed,kamal shalorus,Kamal Shalorus,KAMAL SHALORUS,UFC-DataLab/UFCStats-derived name
ufcp-1644e747-84a5-5bec-b3ab-3a11f50cd42d,kamaru usman,Kamaru Usman,KAMARU USMAN,UFC-DataLab/UFCStats-derived name
ufcp-1644e747-84a5-5bec-b3ab-3a11f50cd42d,kamaru usman,Kamaru Usman,Kamaru Usman,UFC-DataLab/UFCStats-derived name
ufcp-e0938f7b-a07d-51d7-ab40-dd2a86346a98,kamuela kirk,Kamuela Kirk,Kamuela Kirk,UFC-DataLab/UFCStats-derived name
ufcp-e0938f7b-a07d-51d7-ab40-dd2a86346a98,kamuela kirk,Kamuela Kirk,KAMUELA KIRK,UFC-DataLab/UFCStats-derived name
ufcp-5faf95a8-f62c-5ba0-847e-814f6c4ed248,kanako murata,Kanako Murata,KANAKO MURATA,UFC-DataLab/UFCStats-derived name
ufcp-5faf95a8-f62c-5ba0-847e-814f6c4ed248,kanako murata,Kanako Murata,Kanako Murata,UFC-DataLab/UFCStats-derived name
ufcp-fe777a3f-2db6-584e-b7dd-a5f36b152b94,karen darabedyan,Karen Darabedyan,Karen Darabedyan,UFC-DataLab/UFCStats-derived name
ufcp-0cbf638c-d102-590d-bbc8-6e3534a01de9,karine gevorgyan,Karine Gevorgyan,KARINE GEVORGYAN,UFC-DataLab/UFCStats-derived name
ufcp-0cbf638c-d102-590d-bbc8-6e3534a01de9,karine gevorgyan,Karine Gevorgyan,Karine Gevorgyan,UFC-DataLab/UFCStats-derived name
ufcp-718e86fb-2527-5eac-a279-b7c93e357e0b,karine silva,Karine Silva,KARINE SILVA,UFC-DataLab/UFCStats-derived name
ufcp-a851f5b3-56e7-5ea7-94ce-6643820b73fc,karl amoussou,Karl Amoussou,Karl Amoussou,UFC-DataLab/UFCStats-derived name
ufcp-ff63ea85-b557-5df7-add6-684b8b84c24c,karl reed,Karl Reed,Karl Reed,UFC-DataLab/UFCStats-derived name
ufcp-4cc8d648-09c6-5674-8346-1445b8f39487,karl roberson,Karl Roberson,KARL ROBERSON,UFC-DataLab/UFCStats-derived name
ufcp-4cc8d648-09c6-5674-8346-1445b8f39487,karl roberson,Karl Roberson,Karl Roberson,UFC-DataLab/UFCStats-derived name
ufcp-a7ca39d0-a596-514f-8809-cdca9d565705,karl williams,Karl Williams,KARL WILLIAMS,UFC-DataLab/UFCStats-derived name
ufcp-bd714064-471f-5339-b671-387aee7c48f7,karl willis,Karl Willis,Karl Willis,UFC-DataLab/UFCStats-derived name
ufcp-3bb70514-0d5b-5f06-9ab4-11fa94e0e104,karla benitez,Karla Benitez,Karla Benitez,UFC-DataLab/UFCStats-derived name
ufcp-61dd02b8-42a7-5a83-b477-5e4afb5bba8c,karlos vemola,Karlos Vemola,KARLOS VEMOLA,UFC-DataLab/UFCStats-derived name
ufcp-61dd02b8-42a7-5a83-b477-5e4afb5bba8c,karlos vemola,Karlos Vemola,Karlos Vemola,UFC-DataLab/UFCStats-derived name
ufcp-1cd1664b-f984-514d-b8d9-bd54b1c63fb6,karo parisyan,Karo Parisyan,Karo Parisyan,UFC-DataLab/UFCStats-derived name
ufcp-1cd1664b-f984-514d-b8d9-bd54b1c63fb6,karo parisyan,Karo Parisyan,KARO PARISYAN,UFC-DataLab/UFCStats-derived name
ufcp-6273171a-1d3b-5348-bf30-cc8ccdb3d836,karol rosa,Karol Rosa,KAROL ROSA,UFC-DataLab/UFCStats-derived name
ufcp-439ee6a7-81f2-5a87-b911-7b66b26d0c1f,karolina kowalkiewicz,Karolina Kowalkiewicz,Karolina Kowalkiewicz,UFC-DataLab/UFCStats-derived name
ufcp-439ee6a7-81f2-5a87-b911-7b66b26d0c1f,karolina kowalkiewicz,Karolina Kowalkiewicz,KAROLINA KOWALKIEWICZ,UFC-DataLab/UFCStats-derived name
ufcp-1ef244fc-1978-5857-ab93-7a5da39288bd,katlyn cerminara,Katlyn Cerminara,KATLYN CERMINARA,UFC-DataLab/UFCStats-derived name
ufcp-8f4d3a37-2fd5-5416-9ab5-eb7c12f87499,katlyn chookagian,Katlyn Chookagian,Katlyn Chookagian,UFC-DataLab/UFCStats-derived name
ufcp-917025ef-0d7b-528d-9e9e-9fb5a65e8d79,katsuaki furuki,Katsuaki Furuki,Katsuaki Furuki,UFC-DataLab/UFCStats-derived name
ufcp-b6adb364-859a-5328-87c4-6d3ce303ceba,katsuhiko nagata,Katsuhiko Nagata,Katsuhiko Nagata,UFC-DataLab/UFCStats-derived name
ufcp-9c6144b5-7958-5004-acf7-d776e934e659,katsuhisa fujii,Katsuhisa Fujii,KATSUHISA FUJII,UFC-DataLab/UFCStats-derived name
ufcp-9c6144b5-7958-5004-acf7-d776e934e659,katsuhisa fujii,Katsuhisa Fujii,Katsuhisa Fujii,UFC-DataLab/UFCStats-derived name
ufcp-127b7b31-53a6-5bf8-8153-acf8ced6567b,katsunori kikuno,Katsunori Kikuno,KATSUNORI KIKUNO,UFC-DataLab/UFCStats-derived name
ufcp-127b7b31-53a6-5bf8-8153-acf8ced6567b,katsunori kikuno,Katsunori Kikuno,Katsunori Kikuno,UFC-DataLab/UFCStats-derived name
ufcp-ac8bd9ed-ceb1-5de9-8d0e-36d8eaad1bed,katsuya inoue,Katsuya Inoue,Katsuya Inoue,UFC-DataLab/UFCStats-derived name
ufcp-2e1b66f7-282b-561e-a7fa-43048f74a3de,katsuyori shibata,Katsuyori Shibata,Katsuyori Shibata,UFC-DataLab/UFCStats-derived name
ufcp-ac41e0ec-362b-52b4-8672-4651f93c2095,kaue fernandes,Kaue Fernandes,KAUE FERNANDES,UFC-DataLab/UFCStats-derived name
ufcp-4acd3b28-b581-5ebe-8beb-6d23b4904485,kay hansen,Kay Hansen,Kay Hansen,UFC-DataLab/UFCStats-derived name
ufcp-4acd3b28-b581-5ebe-8beb-6d23b4904485,kay hansen,Kay Hansen,KAY HANSEN,UFC-DataLab/UFCStats-derived name
ufcp-7855f113-33a1-535e-95a7-5b8edc7ee202,kayla harrison,Kayla Harrison,KAYLA HARRISON,UFC-DataLab/UFCStats-derived name
ufcp-afc1f9cf-f505-547a-af6a-3ae8d67424e7,kaynan kruschewsky,Kaynan Kruschewsky,KAYNAN KRUSCHEWSKY,UFC-DataLab/UFCStats-derived name
ufcp-0e96a06d-5c3f-5203-a169-36d1639370be,kazuhiro hamanaka,Kazuhiro Hamanaka,Kazuhiro Hamanaka,UFC-DataLab/UFCStats-derived name
ufcp-923604a0-a283-50e6-b46e-faaf21d9edf9,kazuhiro nakamura,Kazuhiro Nakamura,KAZUHIRO NAKAMURA,UFC-DataLab/UFCStats-derived name
ufcp-923604a0-a283-50e6-b46e-faaf21d9edf9,kazuhiro nakamura,Kazuhiro Nakamura,Kazuhiro Nakamura,UFC-DataLab/UFCStats-derived name
ufcp-e03692e0-8452-5601-932c-d988b799caa0,kazuhisa watanabe,Kazuhisa Watanabe,Kazuhisa Watanabe,UFC-DataLab/UFCStats-derived name
ufcp-f0d6817f-092f-55d8-8455-d8f24c8bbc82,kazuki okubo,Kazuki Okubo,Kazuki Okubo,UFC-DataLab/UFCStats-derived name
ufcp-fb74d310-8763-5b6c-a2b3-d0481ddb9746,kazuki tokudome,Kazuki Tokudome,KAZUKI TOKUDOME,UFC-DataLab/UFCStats-derived name
ufcp-fb74d310-8763-5b6c-a2b3-d0481ddb9746,kazuki tokudome,Kazuki Tokudome,Kazuki Tokudome,UFC-DataLab/UFCStats-derived name
ufcp-8ee32bfc-7f1e-5808-8ab1-dadb4a4f29a3,kazula vargas,Kazula Vargas,KAZULA VARGAS,UFC-DataLab/UFCStats-derived name
ufcp-8ee32bfc-7f1e-5808-8ab1-dadb4a4f29a3,kazula vargas,Kazula Vargas,Kazula Vargas,UFC-DataLab/UFCStats-derived name
ufcp-d9364ff7-70a2-546c-8b8d-61f4320a73d0,kazunari murakami,Kazunari Murakami,Kazunari Murakami,UFC-DataLab/UFCStats-derived name
ufcp-2b9adb1c-ceeb-53d2-9520-44bd5cb24baf,kazunori yokota,Kazunori Yokota,Kazunori Yokota,UFC-DataLab/UFCStats-derived name
ufcp-3fd26f34-5e24-5177-9321-56117e70b349,kazuo misaki,Kazuo Misaki,Kazuo Misaki,UFC-DataLab/UFCStats-derived name
ufcp-3847e4ad-f5a3-55d4-b2b9-72e83788b82a,kazushi sakuraba,Kazushi Sakuraba,Kazushi Sakuraba,UFC-DataLab/UFCStats-derived name
ufcp-3847e4ad-f5a3-55d4-b2b9-72e83788b82a,kazushi sakuraba,Kazushi Sakuraba,KAZUSHI SAKURABA,UFC-DataLab/UFCStats-derived name
ufcp-630625c4-fec0-5d42-87dd-453456522fe0,kazuyuki fujita,Kazuyuki Fujita,Kazuyuki Fujita,UFC-DataLab/UFCStats-derived name
ufcp-30fed1fb-9acb-55dc-9dc5-43a5cd829098,kazuyuki miyata,Kazuyuki Miyata,Kazuyuki Miyata,UFC-DataLab/UFCStats-derived name
ufcp-22880a03-16b2-5662-8c46-966e1f29b95b,kb bhullar,Kb Bhullar,KB BHULLAR,UFC-DataLab/UFCStats-derived name
ufcp-22880a03-16b2-5662-8c46-966e1f29b95b,kb bhullar,KB Bhullar,KB Bhullar,UFC-DataLab/UFCStats-derived name
ufcp-c265784a-a813-53a1-80ce-3c36ac2ad1f8,keenan raymond,Keenan Raymond,Keenan Raymond,UFC-DataLab/UFCStats-derived name
ufcp-c206fe52-f191-5972-8690-02c7f8b38cc4,keigo kunihara,Keigo Kunihara,Keigo Kunihara,UFC-DataLab/UFCStats-derived name
ufcp-c206fe52-f191-5972-8690-02c7f8b38cc4,keigo kunihara,Keigo Kunihara,KEIGO KUNIHARA,UFC-DataLab/UFCStats-derived name
ufcp-b3151451-a6f9-52b8-b350-ed98f8a2b7ac,keiichiro nakamura,Keiichiro Nakamura,KEIICHIRO NAKAMURA,UFC-DataLab/UFCStats-derived name
ufcp-d97ba797-5284-5676-9225-89fe23d8af59,keiichiro yamamiya,Keiichiro Yamamiya,Keiichiro Yamamiya,UFC-DataLab/UFCStats-derived name
ufcp-d97ba797-5284-5676-9225-89fe23d8af59,keiichiro yamamiya,Keiichiro Yamamiya,KEIICHIRO YAMAMIYA,UFC-DataLab/UFCStats-derived name
ufcp-0ad837c6-fc45-5b31-a442-cfe372e3353d,keisuke fujiwara,Keisuke Fujiwara,Keisuke Fujiwara,UFC-DataLab/UFCStats-derived name
ufcp-5a3ad35b-5344-5dec-ac5d-b87e87cc10e4,keita nakamura,Keita Nakamura,Keita Nakamura,UFC-DataLab/UFCStats-derived name
ufcp-5a3ad35b-5344-5dec-ac5d-b87e87cc10e4,keita nakamura,Keita Nakamura,KEITA NAKAMURA,UFC-DataLab/UFCStats-derived name
ufcp-77dcbec5-eeda-5a12-9a9e-529941aabf4b,keith berish,Keith Berish,Keith Berish,UFC-DataLab/UFCStats-derived name
ufcp-77dcbec5-eeda-5a12-9a9e-529941aabf4b,keith berish,Keith Berish,KEITH BERISH,UFC-DataLab/UFCStats-derived name
ufcp-acdaa924-9a66-5a3b-8a88-b4060e91f7bc,keith berry,Keith Berry,Keith Berry,UFC-DataLab/UFCStats-derived name
ufcp-98ebcf43-2349-5461-8ac7-5630858990d8,keith hackney,Keith Hackney,Keith Hackney,UFC-DataLab/UFCStats-derived name
ufcp-98ebcf43-2349-5461-8ac7-5630858990d8,keith hackney,Keith Hackney,KEITH HACKNEY,UFC-DataLab/UFCStats-derived name
ufcp-681cd04d-786e-5994-be15-e26079b7ff86,keith jardine,Keith Jardine,KEITH JARDINE,UFC-DataLab/UFCStats-derived name
ufcp-681cd04d-786e-5994-be15-e26079b7ff86,keith jardine,Keith Jardine,Keith Jardine,UFC-DataLab/UFCStats-derived name
ufcp-24eb37c0-72f4-5ed4-80a7-b32c0570d1f5,keith mielke,Keith Mielke,Keith Mielke,UFC-DataLab/UFCStats-derived name
ufcp-a91cbd36-453b-5da0-b452-5703671a498a,keith rockel,Keith Rockel,KEITH ROCKEL,UFC-DataLab/UFCStats-derived name
ufcp-a91cbd36-453b-5da0-b452-5703671a498a,keith rockel,Keith Rockel,Keith Rockel,UFC-DataLab/UFCStats-derived name
ufcp-26ac4d32-7aaa-5498-935b-1192cbe060d2,keith wisniewski,Keith Wisniewski,Keith Wisniewski,UFC-DataLab/UFCStats-derived name
ufcp-26ac4d32-7aaa-5498-935b-1192cbe060d2,keith wisniewski,Keith Wisniewski,KEITH WISNIEWSKI,UFC-DataLab/UFCStats-derived name
ufcp-56e3b2ed-bab4-596b-93b7-08724ade3912,kelly dullanty,Kelly Dullanty,Kelly Dullanty,UFC-DataLab/UFCStats-derived name
ufcp-56e3b2ed-bab4-596b-93b7-08724ade3912,kelly dullanty,Kelly Dullanty,KELLY DULLANTY,UFC-DataLab/UFCStats-derived name
ufcp-b5ecc5d4-c074-5a48-be38-9f2af37cfc96,kelly faszholz,Kelly Faszholz,KELLY FASZHOLZ,UFC-DataLab/UFCStats-derived name
ufcp-b5ecc5d4-c074-5a48-be38-9f2af37cfc96,kelly faszholz,Kelly Faszholz,Kelly Faszholz,UFC-DataLab/UFCStats-derived name
ufcp-8d4c0c04-9711-5be8-8ee5-fd70a9a59bf4,kelly kobold,Kelly Kobold,Kelly Kobold,UFC-DataLab/UFCStats-derived name
ufcp-4a6146ee-2af7-5759-b4fa-6cd7cb4e414f,kelly velasco,Kelly Velasco,Kelly Velasco,UFC-DataLab/UFCStats-derived name
ufcp-6f09a20e-f3eb-54e0-8ded-2591a0a105e1,kelvin gastelum,Kelvin Gastelum,KELVIN GASTELUM,UFC-DataLab/UFCStats-derived name
ufcp-a3a27940-8998-530b-8a9a-f44d1015e6cc,kemran lachinov,Kemran Lachinov,Kemran Lachinov,UFC-DataLab/UFCStats-derived name
ufcp-e8128aea-c5ed-5c2e-9d77-f4fd0612de4d,ken cross,Ken Cross,Ken Cross,UFC-DataLab/UFCStats-derived name
ufcp-18e7e869-3a54-5744-904b-c467a167edac,ken kaneko,Ken Kaneko,Ken Kaneko,UFC-DataLab/UFCStats-derived name
ufcp-98948454-0bd4-54a2-b30c-8112bf803c39,ken shamrock,Ken Shamrock,KEN SHAMROCK,UFC-DataLab/UFCStats-derived name
ufcp-98948454-0bd4-54a2-b30c-8112bf803c39,ken shamrock,Ken Shamrock,Ken Shamrock,UFC-DataLab/UFCStats-derived name
ufcp-ae2e257e-1e56-5572-9bc8-e85befb6a5eb,ken stone,Ken Stone,KEN STONE,UFC-DataLab/UFCStats-derived name
ufcp-ae2e257e-1e56-5572-9bc8-e85befb6a5eb,ken stone,Ken Stone,Ken Stone,UFC-DataLab/UFCStats-derived name
ufcp-8c81a768-8d36-5cc5-a91e-8aab59d15ae0,kendall grove,Kendall Grove,KENDALL GROVE,UFC-DataLab/UFCStats-derived name
ufcp-8c81a768-8d36-5cc5-a91e-8aab59d15ae0,kendall grove,Kendall Grove,Kendall Grove,UFC-DataLab/UFCStats-derived name
ufcp-2c59d76b-7605-51d5-be72-66e0368056fb,kengo ura,Kengo Ura,Kengo Ura,UFC-DataLab/UFCStats-derived name
ufcp-c76506a7-d209-51f8-b81f-1367f276ce97,kengo watanabe,Kengo Watanabe,Kengo Watanabe,UFC-DataLab/UFCStats-derived name
ufcp-1b45dc13-2aa9-51ee-b643-b74c3bc71ae9,kenichi yamamoto,Kenichi Yamamoto,Kenichi Yamamoto,UFC-DataLab/UFCStats-derived name
ufcp-1b45dc13-2aa9-51ee-b643-b74c3bc71ae9,kenichi yamamoto,Kenichi Yamamoto,KENICHI YAMAMOTO,UFC-DataLab/UFCStats-derived name
ufcp-96ac991a-186f-5622-aa5a-217ff8ba33ee,kenji arai,Kenji Arai,Kenji Arai,UFC-DataLab/UFCStats-derived name
ufcp-1696a85d-1a6f-5a69-8e0d-3658cb5953bb,kenji osawa,Kenji Osawa,Kenji Osawa,UFC-DataLab/UFCStats-derived name
ufcp-1b3b78d8-6daa-5931-8baa-878c75d3c533,kennedy nzechukwu,Kennedy Nzechukwu,Kennedy Nzechukwu,UFC-DataLab/UFCStats-derived name
ufcp-1b3b78d8-6daa-5931-8baa-878c75d3c533,kennedy nzechukwu,Kennedy Nzechukwu,KENNEDY NZECHUKWU,UFC-DataLab/UFCStats-derived name
ufcp-9fd4720a-627c-5cff-8151-cdd412573cfe,kenneth alexander,Kenneth Alexander,Kenneth Alexander,UFC-DataLab/UFCStats-derived name
ufcp-476e29f6-5dc3-531a-8da6-7498166edf9f,kenneth bergh,Kenneth Bergh,Kenneth Bergh,UFC-DataLab/UFCStats-derived name
ufcp-cbbaeb13-c102-5b00-92aa-52b19878b911,kenneth seegrist,Kenneth Seegrist,Kenneth Seegrist,UFC-DataLab/UFCStats-derived name
ufcp-d6107f07-e504-581c-a2c2-5c6efa0a891f,kenny ento,Kenny Ento,Kenny Ento,UFC-DataLab/UFCStats-derived name
ufcp-bdf98e6e-7f4f-5f38-9432-5a16d5b9bffd,kenny florian,Kenny Florian,KENNY FLORIAN,UFC-DataLab/UFCStats-derived name
ufcp-bdf98e6e-7f4f-5f38-9432-5a16d5b9bffd,kenny florian,Kenny Florian,Kenny Florian,UFC-DataLab/UFCStats-derived name
ufcp-72011a85-a8a5-5234-9e58-5e41c26e3ada,kenny giddens,Kenny Giddens,Kenny Giddens,UFC-DataLab/UFCStats-derived name
ufcp-c03b60ff-65d4-50d4-ae95-3749e4240bc6,kenny robertson,Kenny Robertson,KENNY ROBERTSON,UFC-DataLab/UFCStats-derived name
ufcp-c03b60ff-65d4-50d4-ae95-3749e4240bc6,kenny robertson,Kenny Robertson,Kenny Robertson,UFC-DataLab/UFCStats-derived name
ufcp-b1685e7f-de9a-5fa3-a1fc-eaae0bd7fa89,kenyon jackson,Kenyon Jackson,Kenyon Jackson,UFC-DataLab/UFCStats-derived name
ufcp-dbc3b9cf-a43e-590c-a6fd-db5b691b342e,kerry schall,Kerry Schall,KERRY SCHALL,UFC-DataLab/UFCStats-derived name
ufcp-dbc3b9cf-a43e-590c-a6fd-db5b691b342e,kerry schall,Kerry Schall,Kerry Schall,UFC-DataLab/UFCStats-derived name
ufcp-966891f7-344c-562e-9d38-4d67f02bda9a,kerry vera,Kerry Vera,Kerry Vera,UFC-DataLab/UFCStats-derived name
ufcp-5d05814f-6db9-5526-aa02-9292d49ce940,kestutis smirnovas,Kestutis Smirnovas,Kestutis Smirnovas,UFC-DataLab/UFCStats-derived name
ufcp-e86369d4-8807-5c58-a33a-05411cea0bd9,ketlen souza,Ketlen Souza,KETLEN SOUZA,UFC-DataLab/UFCStats-derived name
ufcp-9a10fc57-f710-5d94-a312-fef502d0da5f,ketlen vieira,Ketlen Vieira,KETLEN VIEIRA,UFC-DataLab/UFCStats-derived name
ufcp-7c8fb5f6-ced8-5eba-9bfd-53d797e136f8,kevin aguilar,Kevin Aguilar,KEVIN AGUILAR,UFC-DataLab/UFCStats-derived name
ufcp-7c8fb5f6-ced8-5eba-9bfd-53d797e136f8,kevin aguilar,Kevin Aguilar,Kevin Aguilar,UFC-DataLab/UFCStats-derived name
ufcp-d83b3c29-905c-5453-9947-8b6ced1c4802,kevin borjas,Kevin Borjas,KEVIN BORJAS,UFC-DataLab/UFCStats-derived name
ufcp-42a75f07-b087-5a5d-8fab-a191de4b0400,kevin burns,Kevin Burns,Kevin Burns,UFC-DataLab/UFCStats-derived name
ufcp-42a75f07-b087-5a5d-8fab-a191de4b0400,kevin burns,Kevin Burns,KEVIN BURNS,UFC-DataLab/UFCStats-derived name
ufcp-673204a7-1302-5368-ad3e-05507019f94a,kevin casey,Kevin Casey,KEVIN CASEY,UFC-DataLab/UFCStats-derived name
ufcp-673204a7-1302-5368-ad3e-05507019f94a,kevin casey,Kevin Casey,Kevin Casey,UFC-DataLab/UFCStats-derived name
ufcp-e645e177-bb23-5dc0-8bfe-f0c7f5f95864,kevin christian,Kevin Christian,KEVIN CHRISTIAN,UFC-DataLab/UFCStats-derived name
ufcp-8c41e4a8-fdb2-5f57-a656-f5acdfc2657c,kevin croom,Kevin Croom,KEVIN CROOM,UFC-DataLab/UFCStats-derived name
ufcp-8c41e4a8-fdb2-5f57-a656-f5acdfc2657c,kevin croom,Kevin Croom,Kevin Croom,UFC-DataLab/UFCStats-derived name
ufcp-d4cbd748-528a-535b-ad38-b0f54d5bb610,kevin engel,Kevin Engel,Kevin Engel,UFC-DataLab/UFCStats-derived name
ufcp-4fab336c-98da-5675-8499-836e4677a97a,kevin ferguson,Kevin Ferguson,Kevin Ferguson,UFC-DataLab/UFCStats-derived name
ufcp-4fab336c-98da-5675-8499-836e4677a97a,kevin ferguson,Kevin Ferguson,KEVIN FERGUSON,UFC-DataLab/UFCStats-derived name
ufcp-efd65729-2b06-5e39-81ad-2adb9c9d3161,kevin gray,Kevin Gray,Kevin Gray,UFC-DataLab/UFCStats-derived name
ufcp-f3badee9-e4cb-5325-9f84-25ee1166aa7b,kevin haley,Kevin Haley,Kevin Haley,UFC-DataLab/UFCStats-derived name
ufcp-3adc30d0-58d1-56f7-9bc5-a71a4a8db253,kevin holland,Kevin Holland,KEVIN HOLLAND,UFC-DataLab/UFCStats-derived name
ufcp-2ff70250-ab8f-524a-9162-d3c4ec4c89d8,kevin jackson,Kevin Jackson,KEVIN JACKSON,UFC-DataLab/UFCStats-derived name
ufcp-2ff70250-ab8f-524a-9162-d3c4ec4c89d8,kevin jackson,Kevin Jackson,Kevin Jackson,UFC-DataLab/UFCStats-derived name
ufcp-af3528d0-025b-505a-a581-07550d04c9e8,kevin jordan,Kevin Jordan,Kevin Jordan,UFC-DataLab/UFCStats-derived name
